deidra,0.164056407,0.161665686,0.002390721
turmoil,0.164056407,0.161665826,0.002390581
partial-,0.164056407,0.161666371,0.002390035
cuomo,0.164056407,0.161666481,0.002389925
audienc,0.164056407,0.161666641,0.002389766
mom,0.164056407,0.161667471,0.002388935
fisker,0.164056407,0.161667543,0.002388864
wrestl,0.164056407,0.161667558,0.002388848
uniti,0.164056407,0.161667817,0.002388589
rewrit,0.164056407,0.161668138,0.002388268
lisa,0.164056407,0.161668201,0.002388205
one-st,0.164056407,0.16166839,0.002388016
not���they,0.164056407,0.161668539,0.002387868
jacksonvil,0.164056407,0.161668563,0.002387844
ditch,0.164056407,0.161668595,0.002387811
radic,0.164056407,0.161668643,0.002387763
hideabl,0.164056407,0.161669293,0.002387114
tighter,0.164056407,0.161669379,0.002387028
earner,0.164056407,0.161669611,0.002386796
ploy,0.164056407,0.161669661,0.002386746
bunker-bust,0.164056407,0.161669695,0.002386712
strom,0.164056407,0.161669747,0.002386659
exampl,0.164056407,0.161670531,0.002385875
hubb,0.164056407,0.161670846,0.00238556
7.6,0.164056407,0.161670927,0.00238548
requir,0.164056407,0.161671107,0.002385299
counterbalanc,0.164056407,0.161671365,0.002385041
angrier,0.164056407,0.161671402,0.002385004
openli,0.164056407,0.16167145,0.002384957
somehow,0.164056407,0.161671478,0.002384929
